eventdate;load_n;load_ne;load_seco;load_s;load_t;teq_n;teq_ne;teq_seco;teq_s;teq_t
2022-04-11 00:00:00;27.317999999999998;26.62477522477522;25.465534465534468;21.1184;25.13167742257742;6171.682623532685;11922.916077399164;43512.434677121004;12167.538176316884;73775.396195758
2022-04-12 00:00:00;26.973999999999997;27.12407592407592;25.594005994005997;22.1846;25.46917047952048;6202.708487929118;12049.577734051423;44367.60484537873;12327.354038492009;74947.25425469075
2022-04-13 00:00:00;26.988;27.376423576423573;25.73346653346654;20.9746;25.268122527472528;6268.957020132037;12153.896817373176;44436.69103558027;12251.668944961779;75111.21293537179
2022-04-14 00:00:00;26.791999999999998;27.696103896103896;24.93666333666334;18.703199999999995;24.53199180819181;6105.848988964558;12055.693565184154;42815.572839819324;11554.042235448227;72531.17202237665
2022-04-15 00:00:00;25.736;28.047152847152848;23.05954045954046;16.4658;23.327123326673327;5570.462244996525;10694.593604162612;34982.803191174426;8474.35291361362;59722.22109847116
2022-04-16 00:00:00;25.955999999999996;27.374425574425572;21.36903096903097;16.879599999999996;22.894764135864133;5708.6934233287;10984.245689756775;34516.67402626824;8767.426934906183;59977.051039888815
2022-04-17 00:00:00;26.156000000000002;27.07052947052947;22.336663336663342;17.7374;23.325148201798203;5420.652721348159;10334.972350027798;32520.86127797081;8196.657789854065;56473.153203266156
2022-04-18 00:00:00;26.514;25.81338661338661;22.838161838161845;18.555799999999998;23.430337112887113;5998.225485267546;11551.82750333565;38650.783282083336;11294.003802070882;67495.64364079222
2022-04-19 00:00:00;25.45;26.781618381618376;23.34305694305694;18.8236;23.599568831168828;5958.903742605977;11415.994699179984;40195.293354829744;11971.138804801945;69541.38155003474
2022-04-20 00:00:00;25.578;27.06913086913087;23.80439560439561;21.2818;24.43333161838162;5893.868909075746;11315.243072202918;40894.414654343294;12085.31160029187;70188.83415142461
2022-04-21 00:00:00;26.988;26.337262737262737;23.843556443556448;22.15;24.829704795204798;5702.385565003475;10848.20115275886;38749.7494419041;11486.547591987492;66786.92170590688
2022-04-22 00:00:00;26.84;27.174825174825177;24.748451548451555;20.4028;24.791519180819183;6008.442491766343;11424.503470368569;40228.95557727588;11816.12201321751;69479.08198115438
2022-04-23 00:00:00;26.518;26.054745254745256;25.325274725274728;18.958399999999997;24.214104995004995;5806.911763314803;11090.426200625434;38735.98309583044;9908.5036390549;65541.81900020847
2022-04-24 00:00:00;27.514;26.985414585414585;25.37482517482518;20.361;25.05880994005994;5523.53644610146;10224.541175976372;36021.26523189715;8866.339413481584;60635.70304051425
2022-04-25 00:00:00;27.493999999999996;27.438361638361638;25.25934065934066;21.8644;25.514025574425574;6124.13888542043;11244.010310208478;42105.938117442674;12076.152729402364;71550.26241097985
2022-04-26 00:00:00;27.637999999999998;27.506693306693304;25.22357642357643;23.4386;25.951717432567435;6163.670007248089;11392.292031487144;43673.530395066016;12811.872620222377;74041.33975726199
2022-04-27 00:00:00;25.502;26.89390609390609;25.407992007992014;24.3574;25.540324525474524;6096.393987970814;11574.028214037526;44022.460782835304;13193.917746421126;74886.80991382904
2022-04-28 00:00:00;27.054;27.04955044955045;25.943856143856145;21.121199999999995;25.29215164835165;6084.374323822099;11724.94942828353;44146.62477213343;13210.934979986101;75166.92424537873
2022-04-29 00:00:00;26.52;26.955644355644353;25.248351648351655;17.4032;24.031799000999;6056.042720013899;11488.005229742877;43754.01423690063;12431.556839402361;73729.58674642112
2022-04-30 00:00:00;24.766;26.61518481518481;23.61738261738262;16.9562;22.988691858141856;5775.705376942321;10785.401635865182;39461.382867824876;10625.890218797776;66648.36344996525
2022-05-01 00:00:00;25.951999999999998;26.97202797202797;24.716283716283723;19.6042;24.311127922077922;5530.438342675469;9813.549976011118;35241.5117495483;8967.430438040306;59552.927605767894
2022-05-02 00:00:00;25.241999999999997;27.42197802197802;25.11588411588412;17.985799999999998;23.941415534465534;5957.053391897151;11269.181520076441;41722.37250576789;11852.696228693536;70801.26182939541
2022-05-03 00:00:00;26.574;27.739260739260736;25.53786213786214;16.8866;24.18443071928072;6073.239495573315;11545.689090472879;43244.25897552155;12109.487509041002;72973.91884513212
2022-05-04 00:00:00;25.095999999999997;27.464135864135862;22.92947052947053;19.104799999999997;23.648601598401598;5950.2228092286305;11593.5615161918;42548.71803057679;11801.791215691454;71894.29676831132
2022-05-05 00:00:00;26.146;26.78901098901099;22.919880119880123;17.859;23.42847277722278;6213.775664794996;11494.159151570533;40676.46050055594;11602.345163509382;69986.71263064627
2022-05-06 00:00:00;26.839999999999996;26.939460539460537;22.63456543456544;16.927599999999998;23.335406493506493;6087.238744510077;11128.947077477414;40364.36968172342;11317.30443903338;68897.11188874218
2022-05-07 00:00:00;25.485999999999997;26.515684315684314;22.77162837162837;19.1188;23.47302817182817;5878.8236530090335;10515.846862738013;37116.99558533704;9487.733158359972;62999.405686101454
2022-05-08 00:00:00;26.218;27.068131868131868;23.084115884115885;18.755200000000002;23.781361938061938;5473.607176900626;9902.223117018762;33534.58351000695;7915.555053488533;56825.95975747046
2022-05-09 00:00:00;25.399999999999995;25.94045954045954;22.855744255744256;21.5534;23.937400949050947;6010.812501945795;11242.341195205003;39165.7819828353;10982.65404817929;67401.5890410007
2022-05-10 00:00:00;26.666;26.13246753246753;22.05694305694306;17.357599999999998;23.053252647352647;6314.250300987483;11416.08500139082;40055.49089346314;11830.073650827539;69613.68826441973
2022-05-11 00:00:00;26.169999999999998;25.78001998001998;22.234365634365634;17.9052;23.022396403596403;6434.365936664351;11433.741466421126;40751.70005886032;11782.372840868657;70402.17863697013
2022-05-12 00:00:00;27.008;26.622977022977018;22.655144855144854;16.7108;23.249230469530467;6319.338626546212;11480.371299930506;40400.26429291174;11549.934490896456;69749.92712314107
2022-05-13 00:00:00;27.259999999999998;26.255144855144852;22.765234765234773;17.2834;23.390944905094905;6217.3996884711605;11562.73811362057;40175.92889353718;11488.673926059762;69444.7243838082
2022-05-14 00:00:00;27.564;26.960639360639355;23.18721278721279;16.2604;23.493063036963036;5990.232817685893;10960.140153356497;37507.6664028492;10226.253957199444;64684.310770187636
2022-05-15 00:00:00;26.717999999999996;26.715884115884112;21.766433566433566;17.439799999999998;23.16002942057942;5674.57177152189;10316.069292446144;35375.43271862404;9165.297134760249;60531.32044899236
2022-05-16 00:00:00;27.242000000000004;26.78161838161838;22.141058941058944;14.1234;22.57201933066933;9073.844207227241;11509.836233085476;39942.08661945796;11603.111620319667;69214.3999179986
2022-05-17 00:00:00;27.981999999999996;27.36143856143856;19.41898101898102;11.193999999999999;21.489104895104894;6316.546852654622;11961.029933842947;38833.20621354167;12136.68550059069;69249.89075177207
2022-05-18 00:00:00;26.854;27.579820179820178;16.4007992007992;14.096800000000002;21.232854845154844;6195.570704093121;12020.717391660875;36987.94089631689;12445.20968789437;67649.44609277276
2022-05-19 00:00:00;26.445999999999998;26.97382617382617;15.204595404595407;13.7028;20.581805394605393;5889.543907665045;12014.771703752605;36411.440744822794;12196.830007936067;66512.58286629604
2022-05-20 00:00:00;26.227999999999998;26.85734265734266;16.40719280719281;13.9468;20.85983386613387;5908.460661375956;11790.416497011814;36549.7337095205;11974.283994558722;66222.90444454482
2022-05-21 00:00:00;26.252;26.883316683316682;17.974025974025974;16.3214;21.857685664335662;5749.772303314802;10665.59163629604;34609.273604794995;10413.034268207088;61437.65920722724
2022-05-22 00:00:00;26.770000000000003;25.886113886113883;19.171228771228773;17.1656;22.248235664335667;5448.520005892981;9873.418184162612;31903.20017588603;9098.03497112578;56323.17442202918
2022-05-23 00:00:00;25.184;24.994205794205794;19.816183816183816;17.707;21.925347402597403;5901.983596740792;10692.48187019458;37123.44550152884;11866.357726692146;65584.2740817929
2022-05-24 00:00:00;26.999999999999996;25.805394605394604;20.655544455544458;19.3962;23.214284765234765;6079.478087268938;11014.327495767895;38462.37613293954;12219.281442195972;67775.46740903404
2022-05-25 00:00:00;28.582000000000004;25.841158841158844;20.91848151848152;19.806800000000003;23.787110089910094;6299.01010371091;10747.203371153579;38790.47493412092;12375.58284601112;68212.23724746352
2022-05-26 00:00:00;27.642;26.556843156843158;21.281118881118882;17.950200000000002;23.357540509490512;6305.517086824183;10782.682673029882;39286.13253168867;12646.846208895067;69021.19303787353
2022-05-27 00:00:00;27.786;26.23396603396603;20.767432567432568;18.2446;23.25799965034965;6259.027280048644;11197.896215521558;39348.7563794854;12690.598585410293;69495.97280841446
2022-05-28 00:00:00;27.546;25.27132867132867;21.72887112887113;17.8848;23.10774995004995;5993.604123703962;10647.367967400975;36564.71865330091;10758.910431563585;63965.603494788054
2022-05-29 00:00:00;26.892;25.795004995004994;22.190209790209796;16.694;22.892803696303698;5611.195135774844;9960.572211230023;33710.52616455872;9251.065841223071;58533.35606136206
2022-05-30 00:00:00;27.78;26.45294705294705;22.745254745254748;15.1814;23.03990044955045;6185.866592654621;11130.346591195274;39094.04549131341;11814.749928624044;68224.98819867962
2022-05-31 00:00:00;27.392;26.264135864135863;22.58601398601399;10.9234;21.791387462537465;6222.483125621959;11187.040491514941;40429.55869200834;12309.000157463517;70148.08626845032
2022-06-01 00:00:00;26.764;26.378021978021973;23.127672327672325;11.0124;21.820523576423575;6030.5870641487145;10920.381184829743;40158.37091299514;12680.913842494789;69790.25787727589
2022-06-02 00:00:00;27.516;25.627572427572424;23.040359640359643;12.89;22.268483016983016;6133.809392223768;11347.641529464905;40544.947769979146;12575.199494232105;70601.608252189
2022-06-03 00:00:00;26.852;26.03436563436563;21.78661338661339;12.124199999999998;21.699294755244754;6027.5291005767895;11280.554579152189;39897.28578304378;12119.759844398888;69325.12153641418
2022-06-04 00:00:00;24.011267605633805;26.314685314685313;20.541458541458546;16.557000000000002;21.856102865444416;5675.917773391244;10594.59626313412;36138.88280938152;10174.442843578874;62583.869303891595
2022-06-05 00:00:00;25.29859154929577;25.85454545454545;20.71308691308692;15.7868;21.913255979232034;5396.696189430159;9563.785118999305;32927.6470980542;8894.081347498264;56782.20877394024
2022-06-06 00:00:00;24.053521126760565;25.211988011988012;20.751648351648356;19.261000000000003;22.319539372599234;5874.875930132036;10326.696619951355;38187.55482967339;11689.503757560808;66078.62035399582
2022-06-07 00:00:00;27.7125;25.61638361638361;21.543456543456543;17.2714;23.035935039960037;6029.392830013899;10727.938859332871;39454.55351667825;11911.478733884644;68123.3721514246
2022-06-08 00:00:00;27.061999999999998;25.787612387612384;21.136663336663336;18.022199999999998;23.002118931068928;6096.891117692841;11070.636254280751;40082.90412195969;11741.612673467687;68992.07301125782
2022-06-09 00:00:00;26.95;25.956843156843156;21.501498501498506;18.563;23.242835414585414;6176.314149673383;10972.890134801946;40184.09460687978;11896.221549749827;69229.51243815149
2022-06-10 00:00:00;27.272000000000002;26.236763236763235;21.558041958041958;15.701;22.691951298701298;6140.399076031967;10937.293082703267;39888.986980264075;11916.292406177903;68882.89962953441
2022-06-11 00:00:00;26.894;25.945854145854145;20.332667332667338;9.3418;20.62858036963037;5839.207598373871;10717.22758018068;36556.94339013203;10299.459386845032;63412.828245934674
2022-06-12 00:00:00;27.594;26.45594405594405;19.095304695304698;10.2468;20.848012187812188;5552.197656490618;9962.516691195277;32555.353981584434;8841.158113634467;56911.2051610146
2022-06-13 00:00:00;26.988;26.513886113886112;18.589010989010994;11.9388;21.007424275724276;6149.743771577484;10898.972559401947;36576.6348400278;11520.192799005563;65146.669845549375
2022-06-14 00:00:00;26.386;26.49450549450549;18.424175824175826;16.585;21.972420329670328;6197.175284558721;10898.363661501042;37746.19096157054;11772.318903203613;66614.0422656011
2022-06-15 00:00:00;27.374;25.755444555444555;19.7994005994006;17.293599999999998;22.555611288711287;6131.379004162614;10761.513714315497;37869.60847421821;12156.185003808201;66918.68029937457
2022-06-16 00:00:00;27.157999999999998;25.78321678321678;20.403196803196806;17.3276;22.668003396603396;5931.780000034747;10081.652074589709;35501.67030723227;10697.193051655076;62211.775355006954
2022-06-17 00:00:00;27.75;25.577622377622376;20.45914085914086;16.720599999999997;22.62684080919081;6232.704240778318;10528.985555795693;36812.07147317582;11663.013190257121;65236.77504371091
2022-06-18 00:00:00;27.762;25.72027972027972;20.073126873126874;11.617799999999999;21.293301648351648;6110.191818721333;10275.592034336345;34287.99993940931;9988.184298644892;62058.339654273805
2022-06-19 00:00:00;27.436;26.25914085914086;20.295304695304694;11.7744;21.44121138861139;5860.5687135580265;9489.37329912439;32853.05824391939;9032.02938748611;57234.83397275887
2022-06-20 00:00:00;26.96;26.415384615384614;21.15704295704296;18.0748;23.151806893106894;6214.730650513489;10310.565578093994;35896.75897662337;11203.01163257885;64536.84994125328
2022-06-21 00:00:00;26.035999999999998;26.17122877122877;22.085514485514487;15.375399999999999;22.417035814185812;6476.97168;10720.0576;36121.8555;10887.5342;64206.39
2022-06-22 00:00:00;25.942;24.946253746253742;21.973226773226777;16.2658;22.28182012987013;6214.092505455177;10422.557815350938;38978.24640722724;12606.806918276581;68221.72199277276
2022-06-23 00:00:00;27.756;25.859940059940058;21.523276723276727;20.014;23.788304195804194;6278.424214346313;10312.529804596661;39124.62492418346;12421.830968650902;68139.00773817803
2022-06-24 00:00:00;28.241999999999997;26.12807192807193;21.77762237762238;16.8856;23.258323576423578;6063.284409504686;9134.734205783132;35659.01621204819;11170.350801311915;62032.14524385026
2022-06-25 00:00:00;27.498;25.68111888111888;20.8973026973027;13.931000000000001;22.001855394605396;nan;nan;nan;nan;nan
2022-06-26 00:00:00;26.974;26.19060939060939;19.908891108891112;12.5454;21.404725124875124;6368.008;9577.39;31926.5918;8995.185;56867.1641
